"long","lat","鄉鎮市區"
121.574436004,24.965498219,"文山區"
121.574388592,24.965393647,"文山區"
121.574337406,24.965287909,"文山區"
121.574275984,24.9652211590001,"文山區"
121.574195613,24.965168093,"文山區"
121.574121463,24.965133413,"文山區"
121.574047347,24.9650907070001,"文山區"
121.573958129,24.965045666,"文山區"
121.573847635,24.964969544,"文山區"
121.573749725,24.964895771,"文山區"
121.573700812,24.9648485720001,"文山區"
121.573646839,24.9648070700001,"文山區"
121.573575334,24.964742577,"文山區"
121.573534001,24.9646896520001,"文山區"
121.573468816,24.9646194380001,"文山區"
121.573406085,24.9645641470001,"文山區"
121.573335894,24.9644870280001,"文山區"
121.573271972,24.964415681,"文山區"
121.573224329,24.964366172,"文山區"
121.573174177,24.9643143650001,"文山區"
121.573109026,24.9642361260001,"文山區"
121.573037502,24.9641762100001,"文山區"
121.572973523,24.9641186220001,"文山區"
121.5728969,24.964073613,"文山區"
121.572844088,24.964055074,"文山區"
121.572778737,24.9640250090001,"文山區"
121.572713314,24.964011015,"文山區"
121.572621446,24.963996932,"文山區"
121.572534616,24.963982865,"文山區"
121.572431345,24.9639847980001,"文山區"
121.572368353,24.9639914670001,"文山區"
121.572272622,24.963998028,"文山區"
121.572207127,24.9640012410001,"文山區"
121.572064767,24.9640156740001,"文山區"
121.571965177,24.964041723,"文山區"
121.571831428,24.9641043510001,"文山區"
121.571635739,24.9642230080001,"文山區"
121.571503229,24.9642902630001,"文山區"
121.571385989,24.9643208220001,"文山區"
121.571292765,24.9643296840001,"文山區"
121.571110103,24.964345128,"文山區"
121.570952624,24.9643617830001,"文山區"
121.570866945,24.964372971,"文山區"
121.57075987,24.96438177,"文山區"
121.570619902,24.964426029,"文山區"
121.570486368,24.964438187,"文山區"
121.570383075,24.9644458600001,"文山區"
121.570282358,24.9644397820001,"文山區"
121.570184114,24.96444403,"文山區"
121.5700834,24.9644379430001,"文山區"
121.570012925,24.9644273710001,"文山區"
121.569890855,24.964408581,"文山區"
121.569761251,24.96438405,"文山區"
121.569697054,24.9643780840001,"文山區"
121.56960777,24.9643490930001,"文山區"
121.569522255,24.964321253,"文山區"
121.569440557,24.9642854070001,"文山區"
121.569339931,24.964257526,"文山區"
121.569204189,24.964196255,"文山區"
121.569094869,24.9641407890001,"文山區"
121.569004314,24.9641140770001,"文山區"
121.568903658,24.964094221,"文山區"
121.568835696,24.9640848210001,"文山區"
121.568753855,24.964082235,"文山區"
121.568649394,24.964068108,"文山區"
121.568520936,24.9640711000001,"文山區"
121.568413908,24.9640684300001,"文山區"
121.568294236,24.964078348,"文山區"
121.568204822,24.964079176,"文山區"
121.568098978,24.9640948750001,"文山區"
121.568012069,24.96409916,"文山區"
121.567886163,24.9640941430001,"文山區"
121.567799263,24.964096134,"文山區"
121.567752671,24.964095968,"文山區"
121.567630481,24.964105869,"文山區"
121.567505807,24.9641065870001,"文山區"
121.567400007,24.9641119570001,"文山區"
121.56727783,24.9641184070001,"文山區"
121.56711034,24.9641201200001,"文山區"
121.566942901,24.9641092200001,"文山區"
121.566848519,24.9640939690001,"文山區"
121.566761717,24.964074167,"文山區"
121.56669123,24.9640658860001,"文山區"
121.566613231,24.964048398,"文山區"
121.566478692,24.9640008970001,"文山區"
121.566337805,24.9639648330001,"文山區"
121.56626097,24.9639691520001,"文山區"
121.566177714,24.9640032890001,"文山區"
121.566130952,24.9640432800001,"文山區"
121.566071566,24.964090109,"文山區"
121.566029806,24.964137006,"文山區"
121.565965229,24.964220545,"文山區"
121.565881857,24.964281079,"文山區"
121.565796017,24.964330094,"文山區"
121.565751835,24.96435519,"文山區"
121.565628595,24.9643157530001,"文山區"
121.565500444,24.9642464620001,"文山區"
121.56545517,24.9642325310001,"文山區"
121.565387366,24.9641864020001,"文山區"
121.565280573,24.964128658,"文山區"
121.565166129,24.964093845,"文山區"
121.565070484,24.964079735,"文山區"
121.565001148,24.9640978580001,"文山區"
121.564929128,24.9641538150001,"文山區"
121.564836942,24.964214311,"文山區"
121.564730729,24.9643160470001,"文山區"
121.564618323,24.964416412,"文山區"
121.564527207,24.964497769,"文山區"
121.564453899,24.96456062,"文山區"
121.564359095,24.964644057,"文山區"
121.564235515,24.9646837690001,"文山區"
121.564125958,24.964683392,"文山區"
121.563981185,24.964673711,"文山區"
121.563895643,24.9646527550001,"文山區"
121.563740861,24.9646269780001,"文山區"
121.563630041,24.9646277420001,"文山區"
121.563585977,24.9646252800001,"文山區"
121.563498975,24.964651367,"文山區"
121.563361502,24.964700216,"文山區"
121.563232822,24.9647548440001,"文山區"
121.563152135,24.9647763570001,"文山區"
121.563065177,24.964792113,"文山區"
121.562974505,24.9647929450001,"文山區"
121.562852361,24.964791366,"文山區"
121.562730273,24.9647771740001,"文山區"
121.562553956,24.9647811450001,"文山區"
121.56247584,24.964791199,"文山區"
121.562300857,24.964777966,"文山區"
121.562239173,24.964773161,"文山區"
121.562134698,24.9647624680001,"文山區"
121.562046626,24.9647449350001,"文山區"
121.561997527,24.964741319,"文山區"
121.561850377,24.964698367,"文山區"
121.561755982,24.9646865550001,"文山區"
121.561613813,24.964656231,"文山區"
121.561501741,24.964655834,"文山區"
121.561441305,24.9646533260001,"文山區"
121.561363182,24.964664526,"文山區"
121.561258555,24.9646894150001,"文山區"
121.561210604,24.9647121840001,"文山區"
121.56117899,24.964743061,"文山區"
121.56108541,24.964834517,"文山區"
121.561011978,24.964926059,"文山區"
121.560961377,24.964978649,"文山區"
121.560903205,24.965035808,"文山區"
121.560850104,24.965084968,"文山區"
121.560813407,24.9651261400001,"文山區"
121.56075902,24.965182165,"文山區"
121.560719801,24.9652233370001,"文山區"
121.56065909,24.965285082,"文山區"
121.560590767,24.965359434,"文山區"
121.56048318,24.9654863960001,"文山區"
121.560412356,24.96555729,"文山區"
121.560369306,24.9656110610001,"文山區"
121.560345174,24.9656591720001,"文山區"
121.5602906,24.965757657,"文山區"
121.560263954,24.9658034480001,"文山區"
121.560235926,24.965879085,"文山區"
121.560223071,24.9659398380001,"文山區"
121.560211385,24.9660212700001,"文山區"
121.56018836,24.966104939,"文山區"
121.560170407,24.9661794630001,"文山區"
121.560130751,24.966322743,"文山區"
121.560100161,24.966407534,"文山區"
121.560052045,24.966468175,"文山區"
121.560008969,24.9665288460001,"文山區"
121.559949578,24.9665756900001,"文山區"
121.559892728,24.9666179200001,"文山區"
121.559811955,24.966658941,"文山區"
121.559761448,24.966690891,"文山區"
121.55965551,24.9667272410001,"文山區"
121.559593751,24.966739643,"文山區"
121.559542054,24.966754371,"文山區"
121.559517911,24.966804777,"文山區"
121.559495115,24.966834528,"文山區"
121.559465874,24.966898674,"文山區"
121.559418899,24.966986858,"文山區"
121.559380887,24.9670406550001,"文山區"
121.559333935,24.9671230950001,"文山區"
121.559304779,24.9671677410001,"文山區"
121.559221075,24.9673039840001,"文山區"
121.559210873,24.9673337780001,"文山區"
121.5591854,24.9674002400001,"文山區"
121.559149908,24.967454036,"文山區"
121.55909036,24.9675375900001,"文山區"
121.559043524,24.9675936410001,"文山區"
121.558980161,24.967685207,"文山區"
121.558942161,24.967736711,"文山區"
121.558894023,24.9678019310001,"文山區"
121.558843339,24.967874039,"文山區"
121.558793933,24.967941565,"文山區"
121.558744538,24.9680067900001,"文山區"
121.558683754,24.968084596,"文山區"
121.558636834,24.968160158,"文山區"
121.558587362,24.96824259,"文山區"
121.55853535,24.968330763,"文山區"
121.558508632,24.9683937630001,"文山區"
121.558481774,24.9684889120001,"文山區"
121.558470231,24.9685370480001,"文山區"
121.558458643,24.968596678,"文山區"
121.558448314,24.9686551560001,"文山區"
121.558427789,24.9687411360001,"文山區"
121.55841226,24.9688386080001,"文山區"
121.558396803,24.968917725,"文山區"
121.558388931,24.9689911260001,"文山區"
121.558381094,24.9690553540001,"文山區"
121.558373079,24.969162026,"文山區"
121.558360063,24.969259514,"文山區"
121.558333186,24.969359232,"文山區"
121.558328962,24.9693765270001,"文山區"
121.558195444,24.9696673730001,"文山區"
121.558188568,24.969680489,"文山區"
121.558118418,24.969834312,"文山區"
121.558068322,24.9699491030001,"文山區"
121.557983222,24.9701694930001,"文山區"
121.557924417,24.970325593,"文山區"
121.557909575,24.970433454,"文山區"
121.557906027,24.9705240900001,"文山區"
121.557892401,24.9706147310001,"文山區"
121.557878815,24.9707202930001,"文山區"
121.557847727,24.970878654,"文山區"
121.55784681,24.97101288,"文山區"
121.557837146,24.9711746360001,"文山區"
121.55781482,24.9713111990001,"文山區"
121.557791318,24.9714810060001,"文山區"
121.557740172,24.971677254,"文山區"
121.557692667,24.9718207170001,"文山區"
121.557636345,24.9719641950001,"文山區"
121.5575486,24.9721352560001,"文山區"
121.557468296,24.972261571,"文山區"
121.557384073,24.9723328210001,"文山區"
121.557306091,24.9723811140001,"文山區"
121.557214244,24.9724259850001,"文山區"
121.557132496,24.972481164,"文山區"
121.55704447,24.9725421000001,"文山區"
121.55695768,24.9725949960001,"文山區"
121.556899869,24.972649011,"文山區"
121.556842191,24.9727557680001,"文山區"
121.556779458,24.972855671,"文山區"
121.556730476,24.9729142410001,"文山區"
121.556651317,24.9729958080001,"文山區"
121.556585946,24.973049824,"文山區"
121.5564891,24.973110756,"文山區"
121.55640098,24.9731361380001,"文山區"
121.556310323,24.9731546230001,"文山區"
121.556175247,24.9732317960001,"文山區"
121.556155835,24.9732506620001,"文山區"
121.556115665,24.9733005770001,"文山區"
121.556089106,24.973383148,"文山區"
121.556070066,24.973502436,"文山區"
121.556050993,24.973650406,"文山區"
121.556053414,24.9737352980001,"文山區"
121.556055813,24.9738373980001,"文山區"
121.556040528,24.9739796480001,"文山區"
121.556020238,24.9740908970001,"文山區"
121.555989866,24.9742032930001,"文山區"
121.555935486,24.9743718700001,"文山區"
121.55588367,24.974502601,"文山區"
121.555845765,24.974589747,"文山區"
121.555815462,24.9746424860001,"文山區"
121.555776301,24.9747261790001,"文山區"
121.555705592,24.9748500110001,"文山區"
121.555646223,24.9749738370001,"文山區"
121.555622169,24.9750701840001,"文山區"
121.555561479,24.975245638,"文山區"
121.555503342,24.9753924160001,"文山區"
121.555433772,24.975621774,"文山區"
121.555368039,24.975799512,"文山區"
121.555321249,24.9759405720001,"文山區"
121.555276973,24.9760885080001,"文山區"
121.555232636,24.9762880790001,"文山區"
121.555208526,24.9764314550001,"文山區"
121.555199837,24.9765035130001,"文山區"
121.555195801,24.976536986,"文山區"
121.555165512,24.976577094,"文山區"
121.555086103,24.976595365,"文山區"
121.555002925,24.9766044420001,"文山區"
121.554885724,24.9766158040001,"文山區"
121.554739503,24.976654636,"文山區"
121.554627337,24.976670573,"文山區"
121.554469767,24.9767174310001,"文山區"
121.554395384,24.9767471760001,"文山區"
121.554312183,24.9767769170001,"文山區"
121.554225187,24.9768181110001,"文山區"
121.554101607,24.9768925370001,"文山區"
121.554034751,24.9769532670001,"文山區"
121.553969166,24.97700366,"文山區"
121.553903571,24.9770598000001,"文山區"
121.553844276,24.977120535,"文山區"
121.553802618,24.9771824430001,"文山區"
121.553736971,24.977286764,"文山區"
121.553671281,24.9774243530001,"文山區"
121.553648503,24.977505781,"文山區"
121.553626962,24.977605559,"文山區"
121.553592856,24.97767551,"文山區"
121.553590205,24.9777867820001,"文山區"
121.553580066,24.9778361040001,"文山區"
121.553513056,24.978024174,"文山區"
121.553481435,24.9781250830001,"文山區"
121.553463715,24.978189312,"文山區"
121.55344093,24.9782753250001,"文山區"
121.553420673,24.9783555990001,"文山區"
121.553392868,24.978424406,"文山區"
121.553380151,24.9785241950001,"文山區"
121.553343511,24.9786056130001,"文山區"
121.553300554,24.978698481,"文山區"
121.553267688,24.978786772,"文山區"
121.553220959,24.978872767,"文山區"
121.553207025,24.978935854,"文山區"
121.553171622,24.979034465,"文山區"
121.553157624,24.9791503200001,"文山區"
121.553134824,24.9792478110001,"文山區"
121.553111941,24.979418717,"文山區"
121.553123144,24.979535743,"文山區"
121.553125587,24.9795988400001,"文山區"
121.553121707,24.9796837370001,"文山區"
121.553120052,24.979732196,"文山區"
121.553117789,24.979798444,"文山區"
121.553122686,24.9799200540001,"文山區"
121.55313396,24.9799762840001,"文山區"
121.553097232,24.9801322650001,"文山區"
121.553065545,24.980287106,"文山區"
121.553065453,24.98036167,"文山區"
121.553052753,24.9804465550001,"文山區"
121.553045007,24.980602563,"文山區"
121.553046087,24.9807539960001,"文山區"
121.553059835,24.9808492290001,"文山區"
121.553073546,24.9809777290001,"文山區"
121.55308227,24.981058046,"文山區"
121.55307845,24.9810890100001,"文山區"
121.553098468,24.9812129350001,"文山區"
121.553117236,24.9813276780001,"文山區"
121.553156135,24.9814688310001,"文山區"
121.55319503,24.9816111430001,"文山區"
121.553232673,24.981747698,"文山區"
121.553255266,24.981823449,"文山區"
121.553275294,24.981938186,"文山區"
121.553291573,24.9820242540001,"文山區"
121.55331413,24.982129817,"文山區"
121.553325397,24.9821952300001,"文山區"
121.553342873,24.9823363550001,"文山區"
121.553364137,24.9824694600001,"文山區"
121.553384179,24.982571583,"文山區"
121.553406741,24.9826737070001,"文山區"
121.553429349,24.982736839,"文山區"
121.55344558,24.9828676400001,"文山區"
121.553492083,24.982970939,"文山區"
121.55354105,24.983123575,"文山區"
121.553581211,24.983261294,"文山區"
121.553590844,24.983284111,"文山區"
121.553621427,24.9833565540001,"文山區"
121.553643984,24.9834621360001,"文山區"
121.553686678,24.983592957,"文山區"
121.553708007,24.9836721450001,"文山區"
121.553762003,24.9838339630001,"文山區"
121.553810946,24.9840084030001,"文山區"
121.553844826,24.98413235,"文山區"
121.553878692,24.9842654620001,"文山區"
121.55390504,24.9843652950001,"文山區"
121.553918795,24.9844570880001,"文山區"
121.553931294,24.984544299,"文山區"
121.553934967,24.984637219,"文山區"
121.553937387,24.9847221210001,"文山區"
121.553927234,24.98478177,"文山區"
121.553927213,24.984800125,"文山區"
121.55390442,24.984891872,"文山區"
121.55388795,24.98496758,"文山區"
121.553843739,24.9850547130001,"文山區"
121.553813424,24.98511433,"文山區"
121.553761637,24.985216387,"文山區"
121.553718739,24.98525878,"文山區"
121.553677091,24.9853103510001,"文山區"
121.553632929,24.985357342,"文山區"
121.553572363,24.9854215240001,"文山區"
121.553500437,24.985502882,"文山區"
121.553467628,24.985539567,"文山區"
121.553431036,24.9855773800001,"文山區"
121.553360376,24.985654164,"文山區"
121.553321264,24.985690837,"文山區"
121.553254388,24.9857630210001,"文山區"
121.553206418,24.9858329530001,"文山區"
121.553121858,24.985938407,"文山區"
121.553066334,24.9860037330001,"文山區"
121.552985553,24.9861114780001,"文山區"
121.55293759,24.9861768210001,"文山區"
121.552907282,24.9862307050001,"文山區"
121.55289339,24.986255928,"文山區"
121.552878242,24.9862788610001,"文山區"
121.552873182,24.986292619,"文山區"
121.552856768,24.986320134,"文山區"
121.552845404,24.986339624,"文山區"
121.552820154,24.986378593,"文山區"
121.552813556,24.986388499,"文山區"
121.552791119,24.9864221800001,"文山區"
121.552765873,24.986457692,"文山區"
121.552748189,24.9864932470001,"文山區"
121.552735568,24.9865104300001,"文山區"
121.552719148,24.9865402570001,"文山區"
121.5526977,24.9865631680001,"文山區"
121.55269262,24.986596428,"文山區"
121.552667376,24.9866319670001,"文山區"
121.552618142,24.9867030470001,"文山區"
121.552592909,24.9867294030001,"文山區"
121.552551275,24.9867695080001,"文山區"
121.552529833,24.986786695,"文山區"
121.552495758,24.986826808,"文山區"
121.552461681,24.9868726620001,"文山區"
121.552427616,24.9869058950001,"文山區"
121.552396076,24.9869356870001,"文山區"
121.552360756,24.9869666230001,"文山區"
121.552301491,24.986996381,"文山區"
121.552281304,24.9870170140001,"文山區"
121.552253548,24.9870445080001,"文山區"
121.552206884,24.987075432,"文山區"
121.55216778,24.987107526,"文山區"
121.552108509,24.9871441660001,"文山區"
121.552061843,24.987176236,"文山區"
121.552026526,24.9872048780001,"文山區"
121.55197104,24.9872369440001,"文山區"
121.55192943,24.9872563910001,"文山區"
121.551891618,24.9872643860001,"文山區"
121.551810925,24.987297556,"文山區"
121.551725193,24.987331892,"文山區"
121.551670972,24.987360504,"文山區"
121.551592815,24.9873787690001,"文山區"
121.551499557,24.987384396,"文山區"
121.55137106,24.987352135,"文山區"
121.551238774,24.987323313,"文山區"
121.551103974,24.9872910400001,"文山區"
121.550986823,24.9872507480001,"文山區"
121.550840669,24.987228799,"文山區"
121.550781512,24.9871713650001,"文山區"
121.550734997,24.987078393,"文山區"
121.550692277,24.9869727870001,"文山區"
121.550689127,24.9869608280001,"文山區"
121.550667191,24.986877543,"文山區"
121.550679877,24.986805281,"文山區"
121.550720248,24.986766318,"文山區"
121.550805986,24.986729708,"文山區"
121.550864021,24.9866724180001,"文山區"
121.550928374,24.986602502,"文山區"
121.550971342,24.986499295,"文山區"
121.551002973,24.9863949480001,"文山區"
121.55102328,24.9862745,"文山區"
121.551037268,24.9861701200001,"文山區"
121.551037375,24.9860794950001,"文山區"
121.551033709,24.985984262,"文山區"
121.551027537,24.985877572,"文山區"
121.551017529,24.9858144570001,"文山區"
121.550992459,24.9857054460001,"文山區"
121.550954781,24.9855987010001,"文山區"
121.550925883,24.985527549,"文山區"
121.550873086,24.98541965,"文山區"
121.550830338,24.9853392960001,"文山區"
121.550780021,24.9852658130001,"文山區"
121.550744775,24.985231356,"文山區"
121.550684371,24.985162458,"文山區"
121.550632764,24.9851142150001,"文山區"
121.550596257,24.9850809110001,"文山區"
121.550519486,24.984999363,"文山區"
121.550420052,24.984901747,"文山區"
121.550365921,24.9848557880001,"文山區"
121.550291656,24.984786871,"文山區"
121.550248862,24.984742086,"文山區"
121.550158243,24.984649054,"文山區"
121.550105357,24.9846157270001,"文山區"
121.550061314,24.9845640490001,"文山區"
121.549950535,24.9844698540001,"文山區"
121.549864946,24.9843848630001,"文山區"
121.549823399,24.9843538430001,"文山區"
121.549740313,24.98428606,"文山區"
121.54970256,24.9842435690001,"文山區"
121.549624523,24.984166621,"文山區"
121.549567862,24.984127549,"文山區"
121.549438188,24.984028735,"文山區"
121.54930725,24.9839322300001,"文山區"
121.549240509,24.983894288,"文山區"
121.549166215,24.98384831,"文山區"
121.549107019,24.9838184170001,"文山區"
121.549026442,24.983763266,"文山區"
121.548969757,24.9837459880001,"文山區"
121.548861431,24.9837080090001,"文山區"
121.548683828,24.9836435620001,"文山區"
121.548628391,24.983635469,"文山區"
121.548496117,24.983602046,"文山區"
121.548394091,24.9835640810001,"文山區"
121.548292044,24.983543313,"文山區"
121.548218969,24.983534057,"文山區"
121.548081653,24.9835017810001,"文山區"
121.547983386,24.98348101,"文山區"
121.547854888,24.9834521850001,"文山區"
121.547781825,24.9834314460001,"文山區"
121.547694889,24.983419875,"文山區"
121.547602934,24.9833910900001,"文山區"
121.547503407,24.983372622,"文山區"
121.547421524,24.9833495860001,"文山區"
121.547243901,24.983303483,"文山區"
121.547104056,24.983278086,"文山區"
121.547004503,24.983280274,"文山區"
121.546882254,24.983293905,"文山區"
121.546763796,24.98329835,"文山區"
121.54658484,24.9833096250001,"文山區"
121.54648781,24.9833083560001,"文山區"
121.546289966,24.983311573,"文山區"
121.546211814,24.983328698,"文山區"
121.546103431,24.9833388900001,"文山區"
121.546000083,24.9833525510001,"文山區"
121.545983979,24.983354159,"文山區"
121.545943371,24.983358212,"文山區"
121.545805981,24.983384437,"文山區"
121.545662268,24.9834290220001,"文山區"
121.545500908,24.9834804600001,"文山區"
121.545411393,24.9835170710001,"文山區"
121.545318088,24.98356055,"文山區"
121.545238659,24.9835925820001,"文山區"
121.545128966,24.98364179,"文山區"
121.545053323,24.9836703820001,"文山區"
121.544943609,24.983734493,"文山區"
121.544852818,24.9837814290001,"文山區"
121.544754429,24.9838616170001,"文山區"
121.544731709,24.9838925670001,"文山區"
121.544697641,24.9839280900001,"文山區"
121.544644609,24.984010631,"文山區"
121.54461936,24.9840473140001,"文山區"
121.544584014,24.9840966030001,"文山區"
121.544539608,24.984145577,"文山區"
121.544531016,24.984155054,"文山區"
121.544496913,24.984218114,"文山區"
121.544428766,24.9842983430001,"文山區"
121.544388328,24.9843877810001,"文山區"
121.544341586,24.984480653,"文山區"
121.544296144,24.9845448460001,"文山區"
121.544273406,24.9845872610001,"文山區"
121.544244359,24.984638847,"文山區"
121.544222865,24.9846961910001,"文山區"
121.544196308,24.984770724,"文山區"
121.54418362,24.9848407030001,"文山區"
121.544175966,24.9849141030001,"文山區"
121.544160769,24.98497489,"文山區"
121.544155629,24.9850540500001,"文山區"
121.544160532,24.9851630380001,"文山區"
121.544170511,24.985245653,"文山區"
121.544191809,24.9853466280001,"文山區"
121.544203059,24.9854177730001,"文山區"
121.544221838,24.985516454,"文山區"
121.544250695,24.9856186120001,"文山區"
121.544290878,24.985733365,"文山區"
121.544337345,24.98586191,"文山區"
121.544368751,24.98593995,"文山區"
121.544421548,24.986043264,"文山區"
121.54445421,24.9861259070001,"文山區"
121.5444919,24.9862188770001,"文山區"
121.54451828,24.986285443,"文山區"
121.54456982,24.9863864600001,"文山區"
121.544633925,24.9865184690001,"文山區"
121.544656528,24.9865815920001,"文山區"
121.544690485,24.986636703,"文山區"
121.544720646,24.9867044210001,"文山區"
121.544733184,24.986752622,"文山區"
121.544759573,24.9868146010001,"文山區"
121.544783377,24.986927059,"文山區"
121.544803412,24.9870291750001,"文山區"
121.544786924,24.9871140550001,"文山區"
121.544745271,24.987169081,"文山區"
121.544725016,24.9872413340001,"文山區"
121.544704753,24.9873227530001,"文山區"
121.544690822,24.9873778030001,"文山區"
121.544655394,24.9874924910001,"文山區"
121.544627573,24.9875716340001,"文山區"
121.544595959,24.987657616,"文山區"
121.544566914,24.9877057690001,"文山區"
121.544525244,24.9877745540001,"文山區"
121.544487363,24.9878353160001,"文山區"
121.544421722,24.9879247280001,"文山區"
121.544396448,24.9879809120001,"文山區"
121.544368674,24.9880210350001,"文山區"
121.544323227,24.9880863770001,"文山區"
121.544251313,24.9881528340001,"文山區"
121.544165548,24.988210086,"文山區"
121.544062169,24.988245529,"文山區"
121.543973941,24.988256903,"文山區"
121.543859238,24.988278564,"文山區"
121.543769772,24.9882704250001,"文山區"
121.543680304,24.9882657400001,"文山區"
121.543588323,24.988257607,"文山區"
121.543423273,24.988229871,"文山區"
121.543164982,24.988191713,"文山區"
121.542940713,24.988158189,"文山區"
121.542817258,24.9881270600001,"文山區"
121.54273285,24.988106314,"文山區"
121.542580393,24.988088931,"文山區"
121.542396434,24.9880669140001,"文山區"
121.542234476,24.9880468370001,"文山區"
121.542205302,24.9880432210001,"文山區"
121.542125538,24.988033332,"文山區"
121.542005851,24.988011396,"文山區"
121.54191766,24.9879963870001,"文山區"
121.541762682,24.9879744080001,"文山區"
121.541606442,24.9879593030001,"文山區"
121.541443913,24.987933877,"文山區"
121.541297765,24.9879073240001,"文山區"
121.541137745,24.9878922240001,"文山區"
121.540999155,24.9878679640001,"文山區"
121.5408782,24.9878517650001,"文山區"
121.540784962,24.98783904,"文山區"
121.540701802,24.9878309110001,"文山區"
121.540582101,24.987819292,"文山區"
121.540419564,24.987800742,"文山區"
121.540233086,24.987777586,"文山區"
121.540128513,24.987761408,"文山區"
121.540013853,24.987749798,"文山區"
121.539926903,24.9877485440001,"文山區"
121.539826576,24.987743654,"文山區"
121.539764022,24.987740607,"文山區"
121.539758052,24.987740316,"文山區"
121.539628264,24.98773213,"文山區"
121.539527455,24.9877285670001,"文山區"
121.5394468,24.9877319120001,"文山區"
121.53934598,24.9877386780001,"文山區"
121.539242632,24.9877477470001,"文山區"
121.539063649,24.9877796600001,"文山區"
121.538882145,24.987810407,"文山區"
121.53866912,24.9878514540001,"文山區"
121.538579616,24.9878765870001,"文山區"
121.538453552,24.987914302,"文山區"
121.538304794,24.9879588700001,"文山區"
121.538186288,24.9879954300001,"文山區"
121.538024897,24.988064077,"文山區"
121.537863504,24.9881338610001,"文山區"
121.537768936,24.988176201,"文山區"
121.537661757,24.988224249,"文山區"
121.537587341,24.9882757880001,"文山區"
121.537457465,24.988335292,"文山區"
121.537297316,24.988417702,"文山區"
121.537173717,24.9884955650001,"文山區"
121.537069017,24.9885757410001,"文山區"
121.536976972,24.9886157890001,"文山區"
121.536895009,24.9886546980001,"文山區"
121.536845766,24.988729203,"文山區"
121.536814164,24.988802589,"文山區"
121.536767399,24.9889092280001,"文山區"
121.536716841,24.989025042,"文山區"
121.53668522,24.9891144910001,"文山區"
121.536647288,24.989208509,"文山區"
121.536623262,24.9892750180001,"文山區"
121.536590349,24.989385117,"文山區"
121.536580163,24.989465404,"文山區"
121.536582508,24.989599635,"文山區"
121.536581084,24.989724681,"文山區"
121.536612464,24.9898199410001,"文山區"
121.536636291,24.989909459,"文山區"
121.536662638,24.9899989680001,"文山區"
121.536686478,24.9900770200001,"文山區"
121.536709039,24.990171112,"文山區"
121.536716485,24.990259462,"文山區"
121.536737847,24.99030651,"文山區"
121.53678429,24.9904488350001,"文山區"
121.536820695,24.9905578720001,"文山區"
121.536836969,24.9906405010001,"文山區"
121.536882201,24.9907460940001,"文山區"
121.536898496,24.9908149570001,"文山區"
121.536937394,24.990942347,"文山區"
121.536949234,24.990969384,"文山區"
121.536975089,24.991028429,"文山區"
121.537001409,24.991139751,"文山區"
121.537054103,24.9913210800001,"文山區"
121.537081687,24.9914312500001,"文山區"
121.537099198,24.991531083,"文山區"
121.537102849,24.991633198,"文山區"
121.537105224,24.9917433410001,"文山區"
121.537105125,24.991821363,"文山區"
121.537103733,24.991923457,"文山區"
121.537092178,24.992087504,"文山區"
121.537075639,24.9922079440001,"文山區"
121.537057892,24.99228938,"文山區"
121.537040157,24.992358192,"文山區"
121.537003461,24.9924751770001,"文山區"
121.536956692,24.992584116,"文山區"
121.536938965,24.992647187,"文山區"
121.536922515,24.992699943,"文山區"
121.536889618,24.992799715,"文山區"
121.536840327,24.9929109390001,"文山區"
121.536804952,24.9929785880001,"文山區"
121.536796122,24.9929854540001,"文山區"
121.536770824,24.9930588550001,"文山區"
121.536726585,24.9931586120001,"文山區"
121.536700023,24.9932319980001,"文山區"
121.536677264,24.9932904830001,"文山區"
121.536644408,24.9933604160001,"文山區"
121.536607756,24.9934407100001,"文山區"
121.536558488,24.9935324230001,"文山區"
121.536501623,24.993650517,"文山區"
121.536435952,24.993755987,"文山區"
121.536385427,24.993845412,"文山區"
121.536350058,24.9939084660001,"文山區"
121.536318479,24.993964652,"文山區"
121.536283116,24.9940242760001,"文山區"
121.53625279,24.9940850360001,"文山區"
121.536212378,24.994149227,"文山區"
121.536179569,24.994182461,"文山區"
121.536112653,24.994275304,"文山區"
121.53605331,24.9943624220001,"文山區"
121.535996518,24.9944231680001,"文山區"
121.535957389,24.99446901,"文山區"
121.535882928,24.9945515160001,"文山區"
121.535839998,24.9946134150001,"文山區"
121.535800886,24.994648935,"文山區"
121.53569365,24.994736001,"文山區"
121.535646941,24.994796749,"文山區"
121.535576272,24.994868947,"文山區"
121.5355094,24.9949285200001,"文山區"
121.535414773,24.9950121470001,"文山區"
121.535371433,24.9950439740001,"文山區"
121.535355483,24.9950556860001,"文山區"
121.535279803,24.995106063,"文山區"
121.535167599,24.9951357570001,"文山區"
121.535095801,24.9951069880001,"文山區"
121.535012671,24.9950713190001,"文山區"
121.534963586,24.9950207850001,"文山區"
121.534929655,24.994949611,"文山區"
121.534856838,24.994738425,"文山區"
121.534816633,24.9946442980001,"文山區"
121.534792783,24.9945742900001,"文山區"
121.534746295,24.9944663900001,"文山區"
121.534722458,24.994384907,"文山區"
121.534696096,24.9943068540001,"文山區"
121.534675976,24.9942735490001,"文山區"
121.534653416,24.994178311,"文山區"
121.534609467,24.994055496,"文山區"
121.534569311,24.9939281100001,"文山區"
121.534542954,24.9938454700001,"文山區"
121.534526639,24.993792677,"文山區"
121.534500285,24.993707746,"文山區"
